country,indicator,date,year_week,value,source,url
Ireland,Weekly new hospital admissions per 100k,2021-03-07,2021-W09,3.5452135588304,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-03-14,2021-W10,3.1020618639766,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-03-21,2021-W11,3.0416320874056297,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-03-28,2021-W12,2.57833713369484,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-04-04,2021-W13,2.4977640982668703,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-04-11,2021-W14,2.07475566227007,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-04-18,2021-W15,1.9941826268421001,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-04-25,2021-W16,2.27618825083997,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-05-02,2021-W17,1.7726067794152,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-05-09,2021-W18,1.6718904851302498,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-05-16,2021-W19,0.9265899074215821,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-08-01,2021-W30,1.26902530799043,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-08-08,2021-W31,2.07475566227007,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-08-15,2021-W32,3.20277815826156,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-08-22,2021-W33,4.02865177139818,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-08-29,2021-W34,4.270370877682081,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-09-05,2021-W35,4.16965458339712,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-09-12,2021-W36,4.16965458339712,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-09-19,2021-W37,3.36392422911748,ECDC database compiled from public online sources,
Ireland,Weekly new hospital admissions per 100k,2021-09-26,2021-W38,3.66607311197235,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.946733166278573,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,1.18845227256246,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.906446648564591,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.362578659425837,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.382721918282828,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.302148882854864,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.0604297765709728,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.14100281199893602,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.282005623997873,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.12085955314194599,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.0402865177139818,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.0604297765709728,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.0201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.0201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.0,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.0402865177139818,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.0402865177139818,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.0,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.12085955314194599,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.181289329712918,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,0.181289329712918,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,0.241719106283891,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,0.201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,0.382721918282828,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,0.322292141711855,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,0.201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,0.100716294284955,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,0.201432588569909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.2215758474269,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,0.362578659425837,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,0.322292141711855,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,0.302148882854864,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,0.5841545068527371,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,1.18845227256246,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,1.3294550845614,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,1.3495983434183898,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.08773597827751,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,0.946733166278573,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,0.7654438365656551,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,0.644584283423709,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,0.6848708011376909,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,0.564011247995746,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,0.483438212567782,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,0.42300843599680893,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,0.5237247302817639,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,0.302148882854864,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,0.362578659425837,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,0.322292141711855,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.282005623997873,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.181289329712918,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.14100281199893602,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.302148882854864,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.282005623997873,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.161146070855927,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.161146070855927,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.0604297765709728,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.0402865177139818,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.0805730354279637,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.2215758474269,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.2215758474269,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.181289329712918,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.282005623997873,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.322292141711855,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.5841545068527371,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.5237247302817639,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.543867989138755,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.362578659425837,ECDC database compiled from public online sources,
Ireland,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.4431516948538,ECDC database compiled from public online sources,
Italy,Daily hospital occupancy,2020-02-24,2020-W09,127.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-02-25,2020-W09,149.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-02-26,2020-W09,164.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-02-27,2020-W09,304.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-02-28,2020-W09,409.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-02-29,2020-W09,506.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-01,2020-W09,779.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-02,2020-W10,908.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-03,2020-W10,1263.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-04,2020-W10,1641.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-05,2020-W10,2141.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-06,2020-W10,2856.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-07,2020-W10,3218.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-08,2020-W10,4207.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-09,2020-W11,5049.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-10,2020-W11,5915.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-11,2020-W11,6866.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-12,2020-W11,7803.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-13,2020-W11,8754.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-14,2020-W11,9890.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-15,2020-W11,11335.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-16,2020-W12,12876.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-17,2020-W12,14954.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-18,2020-W12,16620.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-19,2020-W12,18255.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-20,2020-W12,18675.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-21,2020-W12,20565.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-22,2020-W12,22855.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-23,2020-W13,23896.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-24,2020-W13,25333.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-25,2020-W13,26601.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-26,2020-W13,28365.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-27,2020-W13,29761.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-28,2020-W13,30532.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-29,2020-W13,31292.0,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-03-30,2020-W14,31776.0,Country_Github,https://github.com/pcm-dpc/COVID-19
