name1,fb_population_1,name2,fb_population_2,link_value,ds
Mouscron,1219,Brussel Hoofdstad,13429,4.501569747550019e-06,2020-06-02
Tongeren,3399,Brussel Hoofdstad,13429,1.7049865967618954e-06,2020-06-02
Mouscron,1219,Oostende,2584,5.48314273394403e-06,2020-06-02
Neufchâteau,827,Oostende,2584,1.900361589299374e-06,2020-06-02
Mons,3730,Oostende,2584,2.4616520800503073e-06,2020-06-02
Antwerpen,13761,Oostende,2584,7.3890523257036225e-06,2020-06-02
Oudenaarde,1827,Oostende,2584,2.087035409041616e-05,2020-06-02
Liège,8463,Oostende,2584,2.027573940783197e-06,2020-06-02
Verviers,3161,Oostende,2584,1.1147928509887778e-06,2020-06-02
Maaseik,3942,Oostende,2584,2.9689946487821006e-06,2020-06-02
Leuven,6204,Oostende,2584,1.0925137252351367e-05,2020-06-02
Turnhout,7007,Oostende,2584,5.6296836522084515e-06,2020-06-02
Soignies,2732,Oostende,2584,6.146391492432167e-06,2020-06-02
Virton,650,Tongeren,3399,3.9514602621398735e-08,2020-06-02
Antwerpen,13761,Tongeren,3399,1.734639818523991e-06,2020-06-02
Halle-Vilvoorde,7648,Tongeren,3399,1.1091831927661842e-06,2020-06-02
Kortrijk,4469,Tongeren,3399,5.809627839056024e-07,2020-06-02
Gent,7404,Mons,3730,4.830293076140186e-07,2020-06-02
Roeselare,2684,Mons,3730,4.125290488627192e-07,2020-06-02
Dinant,1466,Mons,3730,7.587185359314293e-07,2020-06-02
Hasselt,6593,Mons,3730,1.4127447500807575e-07,2020-06-02
Turnhout,7007,Mons,3730,1.9500706839985715e-07,2020-06-02
Huy,1593,Mons,3730,8.370586324318217e-07,2020-06-02
Tongeren,3399,Mons,3730,1.0219335292866617e-07,2020-06-02
Namur,4178,Mons,3730,3.2769923639947517e-06,2020-06-02
Veurne,928,Mons,3730,6.408041620626556e-06,2020-06-02
Arlon,866,Mons,3730,8.349146497020609e-07,2020-06-02
Ieper,1698,Mons,3730,8.451321964381013e-07,2020-06-02
Waremme,1204,Mons,3730,6.65032363715484e-07,2020-06-02
Philippeville,911,Mons,3730,4.493441554768265e-06,2020-06-02
Mouscron,1219,Mons,3730,4.7927833209246565e-06,2020-06-02
Tielt,1505,Mons,3730,3.5229816098769457e-07,2020-06-02
Oostende,2584,Mons,3730,2.4616520800503073e-06,2020-06-02
Philippeville,911,Ath,1281,1.604145884178892e-06,2020-06-02
Diksmuide,814,Ath,1281,7.972783148427175e-07,2020-06-02
Turnhout,7007,Ath,1281,2.2817765254318328e-07,2020-06-02
Thuin,2202,Ath,1281,5.490572833280229e-06,2020-06-02
Veurne,928,Ath,1281,2.495247046749106e-06,2020-06-02
Mouscron,1219,Ath,1281,1.075995113367859e-05,2020-06-02
Aalst,4696,Ath,1281,4.33761521228457e-06,2020-06-02
Hasselt,6593,Ath,1281,4.5723122741150886e-07,2020-06-02
Sint-Niklaas,3895,Ath,1281,6.402340205660984e-07,2020-06-02
Nivelles,4351,Ath,1281,6.128898424378695e-06,2020-06-02
Kortrijk,4469,Ath,1281,1.5506220625745556e-06,2020-06-02
Mechelen,4579,Ath,1281,2.5631595181106675e-07,2020-06-02
Waremme,1204,Neufchâteau,827,1.1682083948752492e-06,2020-06-02
Bastogne,595,Neufchâteau,827,8.375075140898762e-05,2020-06-02
Dinant,1466,Neufchâteau,827,3.809158138197995e-05,2020-06-02
Sint-Niklaas,3895,Neufchâteau,827,9.718397999501264e-07,2020-06-02
Thuin,2202,Charleroi,6408,4.8455599794855136e-05,2020-06-02
Dendermonde,3152,Charleroi,6408,7.75702857654867e-07,2020-06-02
Ath,1281,Charleroi,6408,3.6943833938479104e-06,2020-06-02
Soignies,2732,Charleroi,6408,3.390674666823864e-05,2020-06-02
Namur,4178,Charleroi,6408,2.481788786032815e-05,2020-06-02
Antwerpen,13761,Charleroi,6408,3.8346338132352016e-07,2020-06-02
Turnhout,7007,Charleroi,6408,1.6592995076523318e-07,2020-06-02
Halle-Vilvoorde,7648,Tielt,1505,1.3876963689695656e-06,2020-06-02
Ieper,1698,Tielt,1505,8.739160513869083e-06,2020-06-02
Philippeville,911,Tielt,1505,5.1373947753013495e-08,2020-06-02
Roeselare,2684,Tielt,1505,7.75374556759013e-05,2020-06-02
Tournai,2038,Tielt,1505,1.905568961652869e-06,2020-06-02
Maaseik,3942,Tielt,1505,8.386046870146041e-08,2020-06-02
Nivelles,4351,Tielt,1505,3.5572302535027716e-07,2020-06-02
Mons,3730,Tielt,1505,3.5229816098769457e-07,2020-06-02
Namur,4178,Tielt,1505,1.815974960384293e-07,2020-06-02
Dinant,1466,Tielt,1505,4.581874417755723e-07,2020-06-02
Mons,3730,Sint-Niklaas,3895,5.347030581313895e-07,2020-06-02
Sint-Niklaas,3895,Sint-Niklaas,3895,0.0,2020-06-02
Ath,1281,Sint-Niklaas,3895,6.402340205660984e-07,2020-06-02
Maaseik,3942,Sint-Niklaas,3895,1.042972191050651e-06,2020-06-02
Dendermonde,3152,Sint-Niklaas,3895,4.223314543839686e-05,2020-06-02
Bastogne,595,Sint-Niklaas,3895,8.011334615146871e-07,2020-06-02
Liège,8463,Namur,4178,4.735940846861999e-06,2020-06-02
Mons,3730,Namur,4178,3.2769923639947517e-06,2020-06-02
Halle-Vilvoorde,7648,Namur,4178,2.829941406753586e-06,2020-06-02
Turnhout,7007,Dinant,1466,1.2347360051789708e-07,2020-06-02
Turnhout,7007,Namur,4178,1.543742873448523e-07,2020-06-02
Brugge,4000,Namur,4178,1.046320674432211e-06,2020-06-02
Dinant,1466,Dinant,1466,0.0,2020-06-02
Namur,4178,Dinant,1466,4.8979197812379744e-05,2020-06-02
Verviers,3161,Namur,4178,2.3934987222065603e-06,2020-06-02
Verviers,3161,Dinant,1466,1.6483275789006917e-06,2020-06-02
Virton,650,Namur,4178,3.164286912491795e-06,2020-06-02
Virton,650,Dinant,1466,4.089437922998633e-06,2020-06-02
Hasselt,6593,Dinant,1466,1.848057789039884e-07,2020-06-02
Brussel Hoofdstad,13429,Namur,4178,8.252758253395436e-06,2020-06-02
Oostende,2584,Dinant,1466,2.2844352910738984e-06,2020-06-02
Waremme,1204,Namur,4178,1.3285134801951254e-05,2020-06-02
Diksmuide,814,Dinant,1466,9.020089170157382e-08,2020-06-02
Antwerpen,13761,Dinant,1466,2.0157349273592429e-07,2020-06-02
Arlon,866,Namur,4178,3.385024559876998e-06,2020-06-02
Neufchâteau,827,Namur,4178,7.609147076880693e-06,2020-06-02
Charleroi,6408,Namur,4178,2.481788786032815e-05,2020-06-02
Charleroi,6408,Dinant,1466,5.0865530210712646e-06,2020-06-02
Mechelen,4579,Namur,4178,3.2480108435902207e-07,2020-06-02
Mechelen,4579,Dinant,1466,3.092433154177752e-07,2020-06-02
Tielt,1505,Namur,4178,1.815974960384293e-07,2020-06-02
Namur,4178,Namur,4178,0.0,2020-06-02
Dinant,1466,Namur,4178,4.8979197812379744e-05,2020-06-02
Tielt,1505,Dinant,1466,4.581874417755723e-07,2020-06-02
Mouscron,1219,Halle-Vilvoorde,7648,9.553609464238246e-07,2020-06-02
Thuin,2202,Halle-Vilvoorde,7648,2.102603223855917e-06,2020-06-02
Mechelen,4579,Halle-Vilvoorde,7648,1.4073995023685419e-05,2020-06-02
Dinant,1466,Halle-Vilvoorde,7648,1.573662108770664e-06,2020-06-02
Roeselare,2684,Verviers,3161,1.250585098428435e-07,2020-06-02
Mouscron,1219,Verviers,3161,2.3538361880658617e-06,2020-06-02
Arlon,866,Verviers,3161,4.104264023070961e-07,2020-06-02
Kortrijk,4469,Verviers,3161,2.271846070975778e-07,2020-06-02
Huy,1593,Verviers,3161,8.106672906335221e-06,2020-06-02
Namur,4178,Verviers,3161,2.3934987222065603e-06,2020-06-02
Nivelles,4351,Verviers,3161,1.0747255737098693e-06,2020-06-02
Brussel Hoofdstad,13429,Verviers,3161,1.904534917526321e-06,2020-06-02
Charleroi,6408,Verviers,3161,7.849059248843842e-07,2020-06-02
Hasselt,6593,Oudenaarde,1827,7.925118497310678e-07,2020-06-02
Waremme,1204,Oudenaarde,1827,2.4241132322295823e-07,2020-06-02
Neufchâteau,827,Oudenaarde,1827,6.726782314847672e-07,2020-06-02
Halle-Vilvoorde,7648,Oudenaarde,1827,3.495429282610408e-06,2020-06-02
Verviers,3161,Oudenaarde,1827,5.128537084087306e-07,2020-06-02
Tongeren,3399,Oudenaarde,1827,5.881316627353686e-07,2020-06-02
Liège,8463,Oudenaarde,1827,5.15989243701315e-07,2020-06-02
Maaseik,3942,Oudenaarde,1827,1.895408109819205e-07,2020-06-02
Diksmuide,814,Arlon,866,2.6739345446042904e-08,2020-06-02
Tournai,2038,Arlon,866,4.86501819007536e-07,2020-06-02
Brussel Hoofdstad,13429,Arlon,866,3.7045267100667525e-06,2020-06-02
Antwerpen,13761,Arlon,866,1.2149983281623006e-07,2020-06-02
Brugge,4000,Arlon,866,2.7636872685948897e-08,2020-06-02
Maaseik,3942,Arlon,866,1.075243138860744e-08,2020-06-02
Charleroi,6408,Arlon,866,8.825964982277962e-07,2020-06-02
Huy,1593,Arlon,866,4.476927253791682e-06,2020-06-02
Eeklo,1406,Arlon,866,3.4627822703670523e-08,2020-06-02
Turnhout,7007,Arlon,866,3.6785103005586584e-08,2020-06-02
Aalst,4696,Roeselare,2684,2.432054442223543e-06,2020-06-02
Marche-en-Famenne,772,Roeselare,2684,2.1229283895978875e-06,2020-06-02
Charleroi,6408,Roeselare,2684,4.794751587630879e-07,2020-06-02
Philippeville,911,Roeselare,2684,7.120585412320307e-08,2020-06-02
Mouscron,1219,Roeselare,2684,7.299641086405298e-06,2020-06-02
Arlon,866,Roeselare,2684,1.4597052513987354e-07,2020-06-02
Hasselt,6593,Roeselare,2684,4.044081662730851e-07,2020-06-02
Soignies,2732,Roeselare,2684,7.605512358680637e-07,2020-06-02
Verviers,3161,Dendermonde,3152,3.7761944768357795e-07,2020-06-02
Thuin,2202,Dendermonde,3152,3.834922724274583e-07,2020-06-02
Tielt,1505,Dendermonde,3152,3.975983420559031e-06,2020-06-02
Hasselt,6593,Dendermonde,3152,1.0495104714809549e-06,2020-06-02
Oostende,2584,Dendermonde,3152,1.4202320210299813e-05,2020-06-02
Tournai,2038,Dendermonde,3152,4.941958086027868e-07,2020-06-02
Ieper,1698,Dendermonde,3152,2.761305073987806e-06,2020-06-02
Maaseik,3942,Dendermonde,3152,7.454138918107579e-07,2020-06-02
Nivelles,4351,Dendermonde,3152,1.028025991855854e-06,2020-06-02
Sint-Niklaas,3895,Dendermonde,3152,4.223314543839686e-05,2020-06-02
Huy,1593,Dendermonde,3152,1.6428569026029045e-07,2020-06-02
Thuin,2202,Ieper,1698,1.6914713901552082e-07,2020-06-02
Dendermonde,3152,Ieper,1698,2.761305073987806e-06,2020-06-02
Roeselare,2684,Tournai,2038,1.7951478620890934e-06,2020-06-02
Charleroi,6408,Tournai,2038,1.9296215839170302e-06,2020-06-02
Neufchâteau,827,Ieper,1698,7.806539301021036e-08,2020-06-02
Neufchâteau,827,Tournai,2038,2.3067739701397896e-06,2020-06-02
Roeselare,2684,Ieper,1698,4.78454926733036e-05,2020-06-02
Bastogne,595,Ieper,1698,1.66929747949435e-08,2020-06-02
Oostende,2584,Ieper,1698,1.2491823336488522e-05,2020-06-02
Oostende,2584,Tournai,2038,6.392039323519982e-06,2020-06-02
Aalst,4696,Tournai,2038,1.1023102758202304e-06,2020-06-02
Halle-Vilvoorde,7648,Ieper,1698,1.1972320259574278e-06,2020-06-02
Arlon,866,Tournai,2038,4.86501819007536e-07,2020-06-02
Antwerpen,13761,Tournai,2038,6.252724392246139e-07,2020-06-02
Leuven,6204,Tournai,2038,3.5186618103223866e-07,2020-06-02
Brugge,4000,Tournai,2038,6.769932785021107e-07,2020-06-02
Thuin,2202,Tournai,2038,2.6324298063166907e-06,2020-06-02
Ath,1281,Ieper,1698,1.227116084311352e-06,2020-06-02
Mechelen,4579,Ieper,1698,8.49522584945552e-07,2020-06-02
Philippeville,911,Tournai,2038,1.7382049186653041e-06,2020-06-02
Brussel Hoofdstad,13429,Tournai,2038,5.382251167676584e-06,2020-06-02
Turnhout,7007,Tournai,2038,1.6006104408099162e-07,2020-06-02
Veurne,928,Ieper,1698,3.866244962117769e-05,2020-06-02
Soignies,2732,Ieper,1698,3.4131389899178017e-07,2020-06-02
Kortrijk,4469,Nivelles,4351,3.8833835056584394e-07,2020-06-02
Diksmuide,814,Nivelles,4351,4.2576461790435594e-07,2020-06-02
Roeselare,2684,Nivelles,4351,4.1332849811963336e-07,2020-06-02
Gent,7404,Maaseik,3942,4.752709457918375e-07,2020-06-02
Antwerpen,13761,Maaseik,3942,2.1795971641878784e-06,2020-06-02
Sint-Niklaas,3895,Maaseik,3942,1.042972191050651e-06,2020-06-02
Brussel Hoofdstad,13429,Maaseik,3942,1.4106096805479872e-06,2020-06-02
Roeselare,2684,Maaseik,3942,2.785286621713999e-07,2020-06-02
Philippeville,911,Maaseik,3942,3.066390422349301e-08,2020-06-02
Oostende,2584,Maaseik,3942,2.9689946487821006e-06,2020-06-02
Roeselare,2684,Mouscron,1219,7.299641086405298e-06,2020-06-02
Mouscron,1219,Mouscron,1219,0.0,2020-06-02
Nivelles,4351,Mouscron,1219,1.5013186824651248e-06,2020-06-02
Tournai,2038,Brugge,4000,6.769932785021107e-07,2020-06-02
Roeselare,2684,Brugge,4000,2.500899103742341e-05,2020-06-02
Verviers,3161,Brugge,4000,6.0470051671412e-07,2020-06-02
Gent,7404,Brugge,4000,1.2652544500827525e-05,2020-06-02
Tielt,1505,Brugge,4000,2.975753770500448e-05,2020-06-02
Tongeren,3399,Brugge,4000,1.4519764216366155e-06,2020-06-02
Veurne,928,Brugge,4000,2.3465161253078808e-05,2020-06-02
Soignies,2732,Brugge,4000,1.0765359554021707e-06,2020-06-02
Virton,650,Hasselt,6593,7.856965994384469e-07,2020-06-02
Tournai,2038,Hasselt,6593,9.709077445593424e-08,2020-06-02
Mons,3730,Hasselt,6593,1.4127447500807575e-07,2020-06-02
Dendermonde,3152,Hasselt,6593,1.0495104714809549e-06,2020-06-02
Brugge,4000,Hasselt,6593,2.834276342874477e-06,2020-06-02
Diksmuide,814,Huy,1593,4.9729334098448974e-08,2020-06-02
Sint-Niklaas,3895,Huy,1593,1.973818996222048e-07,2020-06-02
Ieper,1698,Huy,1593,8.41722034151812e-08,2020-06-02
Charleroi,6408,Huy,1593,2.2012987264608937e-06,2020-06-02
Turnhout,7007,Huy,1593,1.1914021868286061e-07,2020-06-02
Veurne,928,Huy,1593,3.495667149759948e-06,2020-06-02
Veurne,928,Virton,650,3.6182687044756007e-08,2020-06-02
Thuin,2202,Nivelles,4351,7.996438669145685e-06,2020-06-02
Virton,650,Nivelles,4351,1.369627461330518e-06,2020-06-02
Tournai,2038,Nivelles,4351,2.466303151046419e-06,2020-06-02
Arlon,866,Nivelles,4351,5.65412837909458e-07,2020-06-02
Bastogne,595,Nivelles,4351,8.704546707980671e-07,2020-06-02
Neufchâteau,827,Nivelles,4351,3.412954024455028e-06,2020-06-02
Liège,8463,Philippeville,911,1.1014645259689192e-06,2020-06-02
Hasselt,6593,Philippeville,911,7.127197855047952e-08,2020-06-02
Bastogne,595,Philippeville,911,1.28664711402307e-06,2020-06-02
Turnhout,7007,Philippeville,911,1.0381627353333707e-07,2020-06-02
Mechelen,4579,Philippeville,911,1.6873409525973888e-07,2020-06-02
Oudenaarde,1827,Philippeville,911,1.8239123753012568e-07,2020-06-02
Brussel Hoofdstad,13429,Turnhout,7007,1.4533455050551011e-06,2020-06-02
Halle-Vilvoorde,7648,Turnhout,7007,1.5977099655105375e-06,2020-06-02
Antwerpen,13761,Turnhout,7007,1.6159639156974128e-05,2020-06-02
Verviers,3161,Soignies,2732,4.829442330223956e-07,2020-06-02
Antwerpen,13761,Soignies,2732,5.331195905822589e-07,2020-06-02
Liège,8463,Soignies,2732,8.457092023763862e-07,2020-06-02
Sint-Niklaas,3895,Soignies,2732,4.990551644857481e-07,2020-06-02
Hasselt,6593,Nivelles,4351,5.391720271706054e-07,2020-06-02
Charleroi,6408,Nivelles,4351,1.820350518118563e-05,2020-06-02
Mouscron,1219,Nivelles,4351,1.5013186824651248e-06,2020-06-02
Antwerpen,13761,Nivelles,4351,5.952137949137455e-07,2020-06-02
Eeklo,1406,Nivelles,4351,2.5217118383843516e-07,2020-06-02
Soignies,2732,Nivelles,4351,2.4066461294545042e-05,2020-06-02
Nivelles,4351,Veurne,928,6.6524082551784275e-06,2020-06-02
Mons,3730,Veurne,928,6.408041620626556e-06,2020-06-02
Kortrijk,4469,Veurne,928,2.6007019346191116e-05,2020-06-02
Dendermonde,3152,Veurne,928,1.0885526229078626e-05,2020-06-02
Hasselt,6593,Veurne,928,1.75961721023882e-06,2020-06-02
Diksmuide,814,Virton,650,3.281253281253281e-08,2020-06-02
Leuven,6204,Virton,650,7.245020542892882e-08,2020-06-02
Ieper,1698,Virton,650,5.3032296848551263e-08,2020-06-02
Tournai,2038,Virton,650,9.226407656240826e-07,2020-06-02
Mons,3730,Virton,650,1.3807870711355966e-06,2020-06-02
Mechelen,4579,Virton,650,7.27127692622342e-07,2020-06-02
Hasselt,6593,Maaseik,3942,2.8942679214339735e-05,2020-06-02
Dendermonde,3152,Maaseik,3942,7.454138918107579e-07,2020-06-02
Ath,1281,Maaseik,3942,1.2180508178093778e-07,2020-06-02
Mons,3730,Maaseik,3942,9.118639913625652e-08,2020-06-02
Neufchâteau,827,Maaseik,3942,5.097205578856997e-08,2020-06-02
Huy,1593,Maaseik,3942,1.6256327758992094e-07,2020-06-02
Bastogne,595,Maaseik,3942,3.906094824197225e-07,2020-06-02
Mons,3730,Turnhout,7007,1.9500706839985715e-07,2020-06-02
Virton,650,Turnhout,7007,1.1326541938786835e-08,2020-06-02
Mechelen,4579,Turnhout,7007,1.1839223178923946e-05,2020-06-02
Eeklo,1406,Turnhout,7007,1.0742995436872988e-06,2020-06-02
Neufchâteau,827,Turnhout,7007,1.0614353086529382e-07,2020-06-02
Waremme,1204,Turnhout,7007,2.0772774434039604e-07,2020-06-02
Philippeville,911,Turnhout,7007,1.0381627353333707e-07,2020-06-02
Mouscron,1219,Turnhout,7007,2.0964323420334532e-07,2020-06-02
Tielt,1505,Turnhout,7007,9.003848247186779e-07,2020-06-02
Maaseik,3942,Turnhout,7007,8.588665769574661e-06,2020-06-02
Ath,1281,Soignies,2732,3.720012735270363e-05,2020-06-02
Veurne,928,Soignies,2732,5.4512122087269125e-06,2020-06-02
Dendermonde,3152,Soignies,2732,1.1647834669228509e-06,2020-06-02
Halle-Vilvoorde,7648,Soignies,2732,9.306131408432242e-06,2020-06-02
Waremme,1204,Sint-Niklaas,3895,1.3337996830121922e-07,2020-06-02
Aalst,4696,Sint-Niklaas,3895,6.0077026595796565e-06,2020-06-02
Roeselare,2684,Sint-Niklaas,3895,2.0559293560619345e-06,2020-06-02
Thuin,2202,Sint-Niklaas,3895,5.753924068643211e-07,2020-06-02
Eeklo,1406,Sint-Niklaas,3895,9.982643757388704e-06,2020-06-02
Oudenaarde,1827,Sint-Niklaas,3895,3.4825277468260026e-06,2020-06-02
Brussel Hoofdstad,13429,Tielt,1505,1.313865414009175e-06,2020-06-02
Arlon,866,Tielt,1505,2.3596455428761905e-08,2020-06-02
Thuin,2202,Tielt,1505,1.9338294569811676e-07,2020-06-02
Virton,650,Tielt,1505,1.4704748924018026e-08,2020-06-02
Gent,7404,Tielt,1505,1.9890022689981768e-05,2020-06-02
Neufchâteau,827,Tielt,1505,1.1398127110765755e-07,2020-06-02
Soignies,2732,Tielt,1505,5.829337534780103e-07,2020-06-02
Leuven,6204,Charleroi,6408,7.850369329205623e-07,2020-06-02
Charleroi,6408,Charleroi,6408,0.0,2020-06-02
Nivelles,4351,Charleroi,6408,1.820350518118563e-05,2020-06-02
Sint-Niklaas,3895,Charleroi,6408,2.53827350772921e-07,2020-06-02
Diksmuide,814,Sint-Niklaas,3895,1.323416759873756e-06,2020-06-02
Huy,1593,Sint-Niklaas,3895,1.973818996222048e-07,2020-06-02
Antwerpen,13761,Sint-Niklaas,3895,2.275536858781688e-05,2020-06-02
Charleroi,6408,Sint-Niklaas,3895,2.53827350772921e-07,2020-06-02
Mechelen,4579,Sint-Niklaas,3895,1.3409557242597007e-05,2020-06-02
Tielt,1505,Neufchâteau,827,1.1398127110765755e-07,2020-06-02
Eeklo,1406,Neufchâteau,827,1.6381356672835064e-07,2020-06-02
Aalst,4696,Neufchâteau,827,5.066850319260974e-07,2020-06-02
Kortrijk,4469,Oudenaarde,1827,2.5587283787451997e-05,2020-06-02
Tielt,1505,Oudenaarde,1827,9.8451018073077e-06,2020-06-02
Arlon,866,Oudenaarde,1827,4.9534766463665906e-08,2020-06-02
Leuven,6204,Oudenaarde,1827,1.317329711453318e-06,2020-06-02
Soignies,2732,Oudenaarde,1827,2.9467563041552037e-06,2020-06-02
Charleroi,6408,Oudenaarde,1827,6.232059194258539e-07,2020-06-02
Tournai,2038,Charleroi,6408,1.9296215839170302e-06,2020-06-02
Ieper,1698,Charleroi,6408,1.7838532795267528e-07,2020-06-02
Huy,1593,Charleroi,6408,2.2012987264608937e-06,2020-06-02
Maaseik,3942,Charleroi,6408,2.8410498188097337e-07,2020-06-02
Veurne,928,Charleroi,6408,2.201212275407314e-06,2020-06-02
Tournai,2038,Sint-Niklaas,3895,4.7565997659282997e-07,2020-06-02
Verviers,3161,Sint-Niklaas,3895,1.7553554593757744e-07,2020-06-02
Oostende,2584,Sint-Niklaas,3895,8.794111748701461e-06,2020-06-02
Kortrijk,4469,Sint-Niklaas,3895,2.400916351060993e-06,2020-06-02
Turnhout,7007,Sint-Niklaas,3895,2.589528833274085e-06,2020-06-02
Liège,8463,Tielt,1505,6.351884499992955e-08,2020-06-02
Leuven,6204,Tielt,1505,7.362100473714244e-07,2020-06-02
Charleroi,6408,Tielt,1505,2.861788871593891e-07,2020-06-02
Hasselt,6593,Tielt,1505,2.2305885188747464e-07,2020-06-02
Verviers,3161,Waremme,1204,1.0449546864794047e-05,2020-06-02
Dinant,1466,Waremme,1204,3.2430588064831355e-06,2020-06-02
Namur,4178,Waremme,1204,1.3285134801951254e-05,2020-06-02
Philippeville,911,Waremme,1204,8.592473655873738e-07,2020-06-02
Oostende,2584,Waremme,1204,3.0436618751947935e-06,2020-06-02
Soignies,2732,Waremme,1204,1.5711886324212004e-06,2020-06-02
Aalst,4696,Hasselt,6593,1.117807530902856e-06,2020-06-02
Turnhout,7007,Hasselt,6593,9.399221651239097e-06,2020-06-02
Kortrijk,4469,Hasselt,6593,6.195321670073551e-07,2020-06-02
Marche-en-Famenne,772,Hasselt,6593,6.773200016111912e-07,2020-06-02
Mechelen,4579,Hasselt,6593,2.5269083920799703e-06,2020-06-02
Mons,3730,Marche-en-Famenne,772,2.147559966723311e-06,2020-06-02
Virton,650,Marche-en-Famenne,772,6.688223980970095e-06,2020-06-02
Tielt,1505,Marche-en-Famenne,772,1.0438414430719872e-06,2020-06-02
Namur,4178,Marche-en-Famenne,772,8.749794194136878e-06,2020-06-02
Bastogne,595,Marche-en-Famenne,772,4.8898013436808224e-05,2020-06-02
Philippeville,911,Huy,1593,1.2776579937519364e-06,2020-06-02
Bastogne,595,Huy,1593,3.0850381583895325e-06,2020-06-02
Oostende,2584,Huy,1593,1.7533320857995953e-07,2020-06-02
Soignies,2732,Huy,1593,1.5754887610870824e-06,2020-06-02
Mechelen,4579,Leuven,6204,1.443349054930372e-05,2020-06-02
Thuin,2202,Leuven,6204,5.572057152342001e-07,2020-06-02
Oostende,2584,Leuven,6204,1.0925137252351367e-05,2020-06-02
Sint-Niklaas,3895,Leuven,6204,1.943784420295496e-06,2020-06-02
Oudenaarde,1827,Leuven,6204,1.317329711453318e-06,2020-06-02
Roeselare,2684,Liège,8463,6.463895562633948e-08,2020-06-02
Leuven,6204,Liège,8463,8.464134849074548e-07,2020-06-02
Tongeren,3399,Liège,8463,3.5211747402104277e-06,2020-06-02
Oostende,2584,Liège,8463,2.027573940783197e-06,2020-06-02
Soignies,2732,Liège,8463,8.457092023763862e-07,2020-06-02
Mouscron,1219,Thuin,2202,1.1815744297364781e-06,2020-06-02
Tournai,2038,Thuin,2202,2.6324298063166907e-06,2020-06-02
Antwerpen,13761,Thuin,2202,1.7320837095535045e-07,2020-06-02
Ieper,1698,Thuin,2202,1.6914713901552082e-07,2020-06-02
Leuven,6204,Thuin,2202,5.572057152342001e-07,2020-06-02
Tongeren,3399,Thuin,2202,1.9935118653847434e-07,2020-06-02
Mechelen,4579,Thuin,2202,2.275763577655344e-07,2020-06-02
Bastogne,595,Thuin,2202,3.6420865651740563e-07,2020-06-02
Mouscron,1219,Kortrijk,4469,2.541086551531489e-05,2020-06-02
Liège,8463,Kortrijk,4469,1.7493048078556232e-07,2020-06-02
Aalst,4696,Kortrijk,4469,4.224126299723839e-06,2020-06-02
Dendermonde,3152,Kortrijk,4469,3.2000894027142533e-06,2020-06-02
Namur,4178,Kortrijk,4469,2.0158490305637704e-07,2020-06-02
Philippeville,911,Kortrijk,4469,6.636484980776021e-07,2020-06-02
Turnhout,7007,Kortrijk,4469,6.971690588077397e-07,2020-06-02
Maaseik,3942,Kortrijk,4469,6.764940331471548e-07,2020-06-02
Liège,8463,Sint-Niklaas,3895,1.875427432829987e-07,2020-06-02
Hasselt,6593,Sint-Niklaas,3895,9.077590522161504e-07,2020-06-02
Tielt,1505,Sint-Niklaas,3895,3.5369702109580734e-06,2020-06-02
Veurne,928,Sint-Niklaas,3895,6.419418412164417e-06,2020-06-02
Soignies,2732,Sint-Niklaas,3895,4.990551644857481e-07,2020-06-02
Mouscron,1219,Dinant,1466,1.5460623044389396e-07,2020-06-02
